date,generation biomass_daily_max,generation fossil brown coal/lignite_daily_max,generation fossil gas_daily_max,generation fossil hard coal_daily_max,generation fossil oil_daily_max,generation hydro pumped storage consumption_daily_max,generation hydro run-of-river and poundage_daily_max,generation hydro water reservoir_daily_max,generation nuclear_daily_max,generation other_daily_max,generation other renewable_daily_max,generation solar_daily_max,generation waste_daily_max,generation wind onshore_daily_max,forecast solar day ahead_daily_max,forecast wind onshore day ahead_daily_max,total load forecast_daily_max,total load actual_daily_max,price day ahead_daily_max,price actual_daily_max,gen_total_daily_max,month,day_of_week
2017-05-03,336.0,0.0,3739.0,1985.0,251.0,3526.0,1323.0,4573.0,7109.0,62.0,89.0,1362.0,289.0,11053.0,1364.0,10760.0,30732.0,30796.0,40.19,61.48,28870.0,05,Wednesday
2017-05-04,246.0,0.0,4506.0,2151.0,290.0,1734.0,1234.0,3329.0,7090.0,60.0,89.0,5267.0,270.0,10221.0,5343.0,10259.0,32747.0,32784.0,48.1,60.62,35769.0,05,Thursday
2017-05-05,297.0,588.0,4363.0,3533.0,312.0,1755.0,978.0,3317.0,6967.0,52.0,102.0,3205.0,308.0,11904.0,3022.0,11912.0,31450.0,31845.0,52.15,59.24,34135.0,05,Friday
2017-05-06,385.0,837.0,5899.0,4679.0,344.0,1342.0,1021.0,1682.0,5127.0,65.0,107.0,5355.0,351.0,6911.0,5238.0,6875.0,32252.0,31086.0,52.15,63.87,34820.0,05,Saturday
2017-05-07,392.0,877.0,9120.0,6151.0,350.0,569.0,802.0,3231.0,5990.0,71.0,89.0,4998.0,341.0,7522.0,4974.0,7496.0,35507.0,35876.0,53.1,60.89,40128.0,05,Sunday
2017-05-08,380.0,706.0,7673.0,5317.0,323.0,1332.0,675.0,1479.0,6868.0,54.0,101.0,5088.0,324.0,9993.0,5070.0,9931.0,33243.0,33455.0,52.5,62.79,37179.0,05,Monday
2017-05-09,403.0,649.0,9970.0,4020.0,343.0,1.0,593.0,2884.0,6841.0,68.0,97.0,5257.0,350.0,5375.0,5353.0,5298.0,34953.0,35982.0,53.29,61.12,38089.0,05,Tuesday
2017-05-10,352.0,952.0,13281.0,5025.0,346.0,495.0,459.0,2380.0,5974.0,59.0,106.0,4843.0,311.0,7555.0,5053.0,7451.0,33954.0,34060.0,65.0,60.2,37836.0,05,Wednesday
2017-05-11,357.0,334.0,4614.0,2856.0,286.0,3397.0,498.0,1853.0,5027.0,49.0,90.0,3320.0,281.0,10476.0,3612.0,10436.0,27856.0,27773.0,61.49,60.59,31535.0,05,Thursday
2017-05-12,355.0,986.0,20034.0,6853.0,370.0,2893.0,643.0,3975.0,6049.0,59.0,107.0,3750.0,321.0,4898.0,3771.0,4861.0,38438.0,38534.0,90.0,60.46,44603.0,05,Friday
2017-05-13,354.0,409.0,4772.0,3368.0,305.0,1137.0,1184.0,2641.0,5081.0,55.0,108.0,3220.0,270.0,7477.0,3346.0,7398.0,28066.0,28198.0,53.46,61.06,29012.0,05,Saturday
2017-05-14,375.0,586.0,4915.0,4238.0,262.0,1315.0,1175.0,3417.0,5082.0,53.0,105.0,5189.0,280.0,4714.0,5126.0,4886.0,26765.0,26821.0,54.93,60.65,29129.0,05,Sunday
2017-05-15,355.0,515.0,5369.0,5602.0,321.0,361.0,1111.0,4649.0,5080.0,54.0,108.0,4835.0,279.0,3535.0,4616.0,3631.0,31218.0,30994.0,55.03,61.64,33147.0,05,Monday
2017-05-16,376.0,524.0,5268.0,6094.0,323.0,244.0,1139.0,4893.0,5072.0,54.0,109.0,4547.0,281.0,4565.0,4309.0,4576.0,32614.0,32415.0,55.44,61.54,33574.0,05,Tuesday
2017-05-17,377.0,508.0,5070.0,6274.0,316.0,355.0,1181.0,3066.0,5065.0,55.0,107.0,4263.0,279.0,5317.0,4035.0,5288.0,32190.0,32103.0,53.69,59.82,33511.0,05,Wednesday
2017-05-18,380.0,525.0,4235.0,5358.0,328.0,1137.0,1219.0,3191.0,5064.0,57.0,102.0,4588.0,277.0,9653.0,4715.0,9763.0,31801.0,31986.0,51.33,57.76,35177.0,05,Thursday
2017-05-19,357.0,585.0,5042.0,4698.0,330.0,463.0,1230.0,2578.0,5064.0,59.0,109.0,5437.0,280.0,5862.0,5608.0,5944.0,31474.0,31535.0,52.52,59.44,33182.0,05,Friday
2017-05-20,357.0,584.0,4431.0,4586.0,311.0,579.0,1131.0,2460.0,5058.0,55.0,104.0,5586.0,290.0,5568.0,5687.0,5648.0,27991.0,27990.0,50.02,56.56,31530.0,05,Saturday
2017-05-21,370.0,467.0,4599.0,3835.0,245.0,3456.0,1060.0,2364.0,5052.0,53.0,92.0,2301.0,285.0,7845.0,2773.0,7834.0,27002.0,26842.0,52.69,59.09,27135.0,05,Sunday
2017-05-22,370.0,389.0,5679.0,5726.0,325.0,1399.0,1182.0,3557.0,5073.0,59.0,100.0,5252.0,282.0,7637.0,5262.0,7560.0,32209.0,32161.0,54.93,61.54,33089.0,05,Monday
2017-05-23,385.0,586.0,4927.0,5555.0,326.0,923.0,1066.0,2079.0,5072.0,55.0,108.0,5411.0,293.0,7982.0,5510.0,7888.0,32707.0,33003.0,51.9,58.91,36180.0,05,Tuesday
2017-05-24,392.0,580.0,5435.0,6176.0,328.0,538.0,1022.0,3435.0,5065.0,57.0,107.0,5301.0,325.0,7284.0,5313.0,7270.0,33428.0,33339.0,53.65,59.89,35702.0,05,Wednesday
2017-05-25,397.0,593.0,7167.0,6525.0,326.0,418.0,1042.0,4932.0,5065.0,54.0,111.0,5248.0,326.0,4631.0,5223.0,4739.0,34104.0,33991.0,55.89,62.32,37527.0,05,Thursday
2017-05-26,396.0,586.0,7127.0,6765.0,327.0,279.0,1072.0,4263.0,5066.0,55.0,112.0,4453.0,329.0,5108.0,4511.0,4889.0,34006.0,34003.0,55.39,61.89,37289.0,05,Friday
2017-05-27,392.0,586.0,4816.0,6069.0,303.0,561.0,1038.0,2831.0,5060.0,55.0,112.0,4860.0,340.0,7594.0,4739.0,7488.0,30029.0,29661.0,54.9,59.46,33511.0,05,Saturday
2017-05-28,394.0,565.0,4829.0,4219.0,242.0,1179.0,1041.0,3654.0,5054.0,53.0,107.0,2894.0,337.0,7001.0,3220.0,7172.0,27547.0,27467.0,56.9,62.91,28771.0,05,Sunday
2017-05-29,379.0,592.0,6532.0,6507.0,330.0,370.0,1118.0,5132.0,5052.0,62.0,103.0,3635.0,330.0,4886.0,3178.0,4818.0,32772.0,32651.0,55.69,62.17,33038.0,05,Monday
2017-05-30,374.0,880.0,6965.0,6566.0,330.0,537.0,1023.0,4452.0,5055.0,66.0,105.0,4555.0,346.0,3933.0,4499.0,4058.0,32454.0,32808.0,55.73,62.37,35290.0,05,Tuesday
2017-05-31,368.0,876.0,6753.0,6694.0,321.0,147.0,1071.0,3375.0,5054.0,65.0,105.0,4996.0,344.0,3933.0,5010.0,3930.0,32566.0,32793.0,56.3,62.69,35849.0,05,Wednesday
2017-06-01,363.0,659.0,7188.0,6236.0,287.0,2340.0,592.0,4304.0,7102.0,62.0,106.0,3268.0,338.0,5210.0,3264.0,5264.0,30074.0,30080.0,75.1,64.07,32689.0,06,Thursday
2017-06-02,369.0,824.0,5465.0,4557.0,303.0,3324.0,1412.0,4293.0,7106.0,63.0,94.0,3526.0,304.0,12875.0,3478.0,12962.0,36133.0,35577.0,64.69,62.9,39971.0,06,Friday
2017-06-03,385.0,0.0,4705.0,1993.0,321.0,2239.0,1438.0,6172.0,7105.0,68.0,99.0,3116.0,266.0,12601.0,3095.0,12330.0,34471.0,34449.0,55.58,60.12,34656.0,06,Saturday
2017-06-04,256.0,0.0,4601.0,2175.0,308.0,3156.0,1168.0,3951.0,7079.0,61.0,103.0,5531.0,276.0,9847.0,5612.0,9901.0,32544.0,32202.0,48.52,58.86,37127.0,06,Sunday
2017-06-05,284.0,469.0,4560.0,3276.0,288.0,2274.0,1095.0,4848.0,6037.0,53.0,108.0,5098.0,312.0,10017.0,4728.0,10147.0,28070.0,28250.0,57.15,60.16,32095.0,06,Monday
2017-06-06,353.0,876.0,6565.0,5154.0,345.0,641.0,1027.0,1872.0,5716.0,64.0,108.0,5320.0,343.0,6000.0,5272.0,6170.0,32837.0,32735.0,52.15,58.53,35406.0,06,Tuesday
2017-06-07,405.0,879.0,10057.0,6135.0,348.0,1159.0,804.0,2474.0,5968.0,69.0,98.0,2057.0,342.0,7800.0,2431.0,7589.0,35214.0,35107.0,54.03,59.06,36599.0,06,Wednesday
2017-06-08,356.0,480.0,6658.0,2926.0,267.0,2292.0,662.0,3055.0,6887.0,55.0,98.0,5053.0,302.0,9499.0,5120.0,9617.0,30851.0,30819.0,56.05,57.74,33428.0,06,Thursday
2017-06-09,405.0,657.0,8158.0,3691.0,349.0,560.0,537.0,2893.0,6816.0,66.0,100.0,4981.0,345.0,8313.0,4948.0,8365.0,35767.0,36049.0,51.72,60.67,38497.0,06,Friday
2017-06-10,358.0,502.0,10703.0,5451.0,352.0,643.0,431.0,1172.0,5968.0,53.0,100.0,4921.0,342.0,8108.0,5003.0,8134.0,33334.0,33450.0,62.17,57.88,39557.0,06,Saturday
2017-06-11,366.0,657.0,11898.0,5788.0,325.0,2481.0,488.0,1395.0,5033.0,55.0,99.0,4307.0,278.0,8912.0,4391.0,8922.0,33866.0,33480.0,65.58,53.17,39589.0,06,Sunday
2017-06-12,366.0,985.0,16266.0,6909.0,341.0,797.0,603.0,3695.0,6125.0,58.0,107.0,3603.0,322.0,3163.0,3505.0,3168.0,34374.0,34641.0,86.99,61.19,40252.0,06,Monday
2017-06-13,313.0,292.0,9169.0,6684.0,320.0,942.0,923.0,3077.0,6037.0,54.0,106.0,5271.0,292.0,6228.0,5204.0,6247.0,36446.0,37275.0,54.61,61.05,39895.0,06,Tuesday
2017-06-14,324.0,0.0,10734.0,6713.0,324.0,6.0,955.0,4023.0,6034.0,53.0,99.0,5241.0,323.0,3661.0,5114.0,3678.0,37239.0,37758.0,56.29,63.13,40503.0,06,Wednesday
2017-06-15,342.0,271.0,10670.0,6948.0,340.0,657.0,903.0,3598.0,6026.0,54.0,101.0,5157.0,328.0,7665.0,4941.0,7609.0,36704.0,38164.0,57.5,64.56,40558.0,06,Thursday
2017-06-16,350.0,101.0,10258.0,6587.0,344.0,1699.0,919.0,3709.0,6020.0,62.0,99.0,5082.0,328.0,8483.0,4960.0,8231.0,38150.0,38513.0,55.3,64.69,41626.0,06,Friday
2017-06-17,372.0,302.0,8019.0,6402.0,308.0,596.0,908.0,2887.0,6018.0,52.0,99.0,5061.0,333.0,6203.0,4930.0,6327.0,34251.0,34863.0,55.83,61.65,37606.0,06,Saturday
2017-06-18,378.0,278.0,7138.0,6115.0,248.0,748.0,836.0,3055.0,6015.0,51.0,92.0,4923.0,333.0,5709.0,4883.0,5787.0,32204.0,32569.0,59.05,64.48,34495.0,06,Sunday
2017-06-19,364.0,294.0,11175.0,7212.0,342.0,447.0,889.0,3016.0,6010.0,63.0,93.0,4466.0,336.0,7226.0,4410.0,7291.0,39578.0,38771.0,58.03,66.11,42330.0,06,Monday
2017-06-20,354.0,878.0,12316.0,7472.0,343.0,428.0,963.0,3053.0,6013.0,65.0,95.0,4947.0,334.0,5472.0,4842.0,5773.0,38846.0,38947.0,58.03,65.59,43879.0,06,Tuesday
2017-06-21,357.0,878.0,13681.0,6845.0,344.0,210.0,916.0,3210.0,6009.0,52.0,98.0,5088.0,295.0,3574.0,4943.0,3547.0,39193.0,38980.0,59.84,67.82,43149.0,06,Wednesday
2017-06-22,378.0,879.0,13623.0,7151.0,324.0,300.0,936.0,3013.0,6008.0,53.0,99.0,5117.0,290.0,3170.0,5037.0,3218.0,38835.0,39017.0,59.99,67.75,43252.0,06,Thursday
2017-06-23,359.0,876.0,11647.0,7331.0,344.0,197.0,898.0,3350.0,6014.0,64.0,104.0,5319.0,306.0,4624.0,5320.0,4568.0,38499.0,38380.0,59.2,67.93,42540.0,06,Friday
2017-06-24,350.0,878.0,7757.0,7005.0,317.0,1326.0,834.0,1801.0,6019.0,53.0,97.0,4923.0,310.0,5165.0,4613.0,5216.0,32971.0,32948.0,58.0,63.32,37231.0,06,Saturday
2017-06-25,346.0,872.0,6647.0,6588.0,248.0,1374.0,826.0,2334.0,6022.0,51.0,83.0,2860.0,300.0,5013.0,3073.0,4837.0,30892.0,30386.0,60.15,66.49,31187.0,06,Sunday
2017-06-26,380.0,586.0,10116.0,6556.0,344.0,106.0,888.0,2928.0,5273.0,60.0,93.0,5033.0,302.0,3756.0,5173.0,4023.0,36919.0,36730.0,56.96,64.6,39320.0,06,Monday
2017-06-27,377.0,292.0,7980.0,6297.0,341.0,920.0,956.0,2879.0,5656.0,70.0,96.0,4628.0,303.0,12361.0,4331.0,12290.0,36597.0,36451.0,58.59,64.86,39857.0,06,Tuesday
2017-06-28,388.0,463.0,4030.0,4063.0,341.0,2307.0,879.0,1788.0,5838.0,71.0,89.0,3550.0,307.0,15564.0,3591.0,15473.0,35586.0,34996.0,53.25,61.94,40026.0,06,Wednesday
2017-06-29,371.0,644.0,5132.0,3351.0,337.0,2632.0,856.0,2002.0,5674.0,70.0,91.0,4878.0,302.0,12564.0,5351.0,12501.0,33893.0,32736.0,52.15,60.23,39779.0,06,Thursday
2017-06-30,367.0,645.0,5418.0,3528.0,349.0,1620.0,870.0,1973.0,5987.0,72.0,94.0,5072.0,315.0,9319.0,5227.0,9281.0,32613.0,32263.0,50.05,59.41,34811.0,06,Friday
2017-07-01,361.0,657.0,6929.0,5780.0,246.0,1776.0,653.0,6002.0,7105.0,60.0,102.0,3384.0,313.0,4779.0,3608.0,4732.0,31572.0,33140.0,78.28,55.95,32176.0,07,Saturday
2017-07-02,389.0,892.0,6542.0,6074.0,325.0,2471.0,1605.0,4211.0,7109.0,62.0,98.0,2245.0,309.0,12240.0,2007.0,12191.0,36478.0,35653.0,69.01,56.35,37556.0,07,Sunday
2017-07-03,387.0,801.0,5166.0,2651.0,332.0,1866.0,1397.0,5837.0,7106.0,67.0,108.0,4227.0,294.0,10034.0,4231.0,10002.0,34355.0,34325.0,61.05,62.86,37140.0,07,Monday
2017-07-04,258.0,0.0,5201.0,2758.0,314.0,930.0,1220.0,5836.0,7080.0,60.0,104.0,5640.0,296.0,8444.0,5671.0,8465.0,31748.0,31844.0,53.53,60.83,33842.0,07,Tuesday
2017-07-05,274.0,511.0,4543.0,3356.0,233.0,1400.0,961.0,2291.0,6066.0,52.0,105.0,5592.0,318.0,5924.0,5580.0,6006.0,26504.0,26991.0,54.24,60.95,30799.0,07,Wednesday
2017-07-06,320.0,878.0,7235.0,5266.0,344.0,159.0,924.0,2058.0,5994.0,64.0,107.0,5405.0,327.0,4426.0,5420.0,4427.0,33050.0,33007.0,52.9,63.19,35976.0,07,Thursday
2017-07-07,416.0,872.0,9694.0,5949.0,359.0,1692.0,821.0,2009.0,5971.0,61.0,102.0,3720.0,346.0,8256.0,3562.0,8140.0,34774.0,35019.0,54.81,63.13,38922.0,07,Friday
2017-07-08,357.0,802.0,10015.0,3659.0,360.0,1107.0,743.0,3924.0,6859.0,23.0,95.0,4768.0,314.0,7663.0,4712.0,7810.0,35811.0,36626.0,53.85,60.99,39871.0,07,Saturday
2017-07-09,403.0,679.0,9243.0,3742.0,349.0,375.0,569.0,3262.0,6818.0,70.0,96.0,4996.0,348.0,7881.0,5122.0,7900.0,35387.0,35157.0,55.04,64.62,37282.0,07,Sunday
2017-07-10,382.0,582.0,9333.0,4852.0,296.0,952.0,428.0,1435.0,5983.0,57.0,100.0,4743.0,349.0,7499.0,4944.0,7561.0,28810.0,28658.0,64.05,63.8,32113.0,07,Monday
2017-07-11,365.0,656.0,11872.0,5895.0,322.0,1094.0,479.0,3252.0,5040.0,57.0,91.0,4329.0,269.0,7891.0,4515.0,7859.0,34025.0,34236.0,63.69,64.1,41010.0,07,Tuesday
2017-07-12,381.0,989.0,13609.0,6825.0,360.0,1591.0,629.0,4287.0,6851.0,57.0,107.0,3109.0,325.0,4484.0,3139.0,4495.0,35865.0,35392.0,84.89,62.98,38696.0,07,Wednesday
2017-07-13,424.0,988.0,11901.0,6370.0,362.0,0.0,807.0,3773.0,5896.0,17.0,101.0,5004.0,338.0,6014.0,4793.0,6286.0,38306.0,39286.0,55.08,64.29,41759.0,07,Thursday
2017-07-14,409.0,970.0,11053.0,5992.0,362.0,168.0,800.0,1609.0,5894.0,20.0,101.0,5235.0,337.0,8349.0,5175.0,8452.0,38647.0,38944.0,54.22,64.08,42815.0,07,Friday
2017-07-15,398.0,708.0,7327.0,5304.0,321.0,1048.0,689.0,1656.0,5944.0,9.0,89.0,5046.0,345.0,8299.0,5256.0,8330.0,33813.0,33399.0,53.21,59.6,37963.0,07,Saturday
2017-07-16,388.0,640.0,7328.0,4676.0,261.0,1806.0,681.0,1975.0,5928.0,7.0,85.0,5243.0,348.0,7307.0,5380.0,7344.0,31818.0,31588.0,57.0,63.79,35128.0,07,Sunday
2017-07-17,369.0,976.0,10416.0,6148.0,361.0,377.0,766.0,1835.0,5919.0,20.0,97.0,4214.0,336.0,8025.0,4294.0,8055.0,37884.0,38224.0,53.69,63.45,40830.0,07,Monday
2017-07-18,367.0,988.0,9562.0,6040.0,365.0,703.0,738.0,1953.0,5913.0,21.0,96.0,4560.0,318.0,11236.0,4470.0,11049.0,38833.0,38738.0,53.69,61.71,42865.0,07,Tuesday
2017-07-19,386.0,993.0,10518.0,5820.0,358.0,1071.0,794.0,1965.0,5911.0,21.0,102.0,5137.0,308.0,7145.0,5169.0,7218.0,38370.0,38085.0,52.89,61.12,41545.0,07,Wednesday
2017-07-20,397.0,995.0,11078.0,5770.0,362.0,1006.0,801.0,2061.0,5916.0,21.0,108.0,5236.0,332.0,6937.0,5213.0,7052.0,36968.0,36993.0,52.69,62.34,39920.0,07,Thursday
2017-07-21,398.0,991.0,10492.0,5145.0,363.0,1005.0,789.0,1846.0,5931.0,20.0,111.0,5171.0,342.0,5724.0,5204.0,5502.0,36728.0,36040.0,57.0,64.51,37946.0,07,Friday
2017-07-22,380.0,481.0,7255.0,4507.0,324.0,250.0,727.0,1818.0,5925.0,8.0,101.0,5191.0,314.0,4651.0,5232.0,4727.0,31834.0,31277.0,55.0,59.58,33343.0,07,Saturday
2017-07-23,361.0,442.0,6320.0,4213.0,256.0,894.0,701.0,1728.0,5910.0,7.0,94.0,4958.0,309.0,5724.0,5000.0,5696.0,29981.0,29886.0,52.5,60.01,30819.0,07,Sunday
2017-07-24,403.0,635.0,7500.0,4793.0,354.0,1145.0,791.0,2082.0,5942.0,9.0,92.0,5309.0,340.0,8023.0,5288.0,8153.0,35302.0,35575.0,51.75,61.69,38189.0,07,Monday
2017-07-25,411.0,644.0,8149.0,4295.0,344.0,506.0,699.0,2024.0,5957.0,7.0,97.0,5239.0,318.0,7106.0,5319.0,7289.0,34113.0,34578.0,52.32,61.91,37087.0,07,Tuesday
2017-07-26,399.0,635.0,10122.0,4815.0,356.0,307.0,796.0,2405.0,5957.0,30.0,105.0,5077.0,287.0,5152.0,5146.0,5321.0,35909.0,35798.0,52.39,61.6,37533.0,07,Wednesday
2017-07-27,400.0,940.0,11266.0,4853.0,351.0,0.0,735.0,2637.0,5944.0,28.0,106.0,5155.0,307.0,4253.0,5144.0,4265.0,37008.0,37542.0,58.0,63.96,38827.0,07,Thursday
2017-07-28,407.0,977.0,11608.0,5073.0,351.0,76.0,724.0,2443.0,5916.0,29.0,108.0,5225.0,315.0,4412.0,5253.0,4412.0,38061.0,37853.0,55.3,64.3,39030.0,07,Friday
2017-07-29,410.0,953.0,7371.0,5018.0,326.0,681.0,682.0,2626.0,5969.0,16.0,107.0,5177.0,332.0,6337.0,5189.0,6452.0,33361.0,32795.0,54.92,60.35,36201.0,07,Saturday
2017-07-30,392.0,657.0,6550.0,4721.0,260.0,1491.0,625.0,2505.0,6240.0,14.0,96.0,5179.0,341.0,6164.0,5112.0,6111.0,31019.0,31145.0,56.35,63.2,34663.0,07,Sunday
2017-07-31,393.0,965.0,9835.0,5398.0,349.0,628.0,703.0,2211.0,6393.0,16.0,99.0,5130.0,341.0,5858.0,5176.0,5828.0,36530.0,35995.0,54.58,63.71,39500.0,07,Monday
2017-08-01,359.0,657.0,5875.0,5528.0,232.0,2145.0,600.0,5482.0,7110.0,58.0,97.0,3459.0,338.0,7651.0,3619.0,7560.0,32697.0,33796.0,75.52,63.48,32698.0,08,Tuesday
2017-08-02,374.0,649.0,6871.0,6906.0,319.0,3216.0,1592.0,4457.0,7111.0,64.0,97.0,4408.0,322.0,11891.0,4438.0,11881.0,36440.0,36226.0,72.6,60.55,43171.0,08,Wednesday
2017-08-03,383.0,578.0,6471.0,3812.0,349.0,599.0,1455.0,6378.0,7109.0,63.0,107.0,4699.0,293.0,6045.0,4761.0,6255.0,34032.0,33566.0,55.98,62.78,34426.0,08,Thursday
2017-08-04,263.0,0.0,5273.0,2714.0,290.0,813.0,1167.0,4001.0,6712.0,59.0,110.0,5676.0,304.0,4975.0,5700.0,5177.0,28779.0,28669.0,53.12,63.09,31694.0,08,Friday
2017-08-05,281.0,292.0,4815.0,4526.0,307.0,1110.0,1017.0,4405.0,6061.0,60.0,107.0,5408.0,310.0,5803.0,5466.0,5843.0,31845.0,31237.0,56.42,58.07,33198.0,08,Saturday
2017-08-06,351.0,876.0,6105.0,5298.0,344.0,205.0,1006.0,2074.0,6024.0,60.0,107.0,5122.0,313.0,7440.0,5185.0,7227.0,33763.0,34022.0,51.49,64.11,37258.0,08,Sunday
2017-08-07,407.0,871.0,7714.0,5636.0,296.0,982.0,737.0,1783.0,5799.0,51.0,101.0,4513.0,345.0,5589.0,4050.0,5506.0,30697.0,30331.0,54.89,61.12,33463.0,08,Monday
2017-08-08,359.0,658.0,9188.0,3501.0,363.0,1447.0,694.0,1770.0,6912.0,17.0,98.0,5046.0,311.0,7743.0,5240.0,7597.0,35457.0,35059.0,55.47,61.89,39049.0,08,Tuesday
2017-08-09,406.0,655.0,10093.0,3699.0,352.0,309.0,526.0,2060.0,6801.0,56.0,102.0,5156.0,331.0,4974.0,5181.0,5064.0,34123.0,33809.0,53.96,57.72,35287.0,08,Wednesday
2017-08-10,386.0,671.0,8541.0,4908.0,260.0,942.0,402.0,2148.0,5989.0,56.0,96.0,4851.0,345.0,4020.0,5018.0,4071.0,28035.0,28159.0,64.64,58.47,30461.0,08,Thursday
2017-08-11,376.0,658.0,10898.0,5908.0,337.0,243.0,579.0,3874.0,5033.0,62.0,93.0,3643.0,272.0,7763.0,4074.0,7668.0,34581.0,34646.0,63.21,55.72,38784.0,08,Friday
2017-08-12,398.0,985.0,7913.0,6670.0,327.0,2906.0,771.0,2845.0,6856.0,56.0,109.0,2717.0,345.0,6684.0,2308.0,6656.0,32770.0,32611.0,80.59,54.32,34128.0,08,Saturday
2017-08-13,389.0,418.0,5828.0,2164.0,260.0,875.0,568.0,1995.0,6909.0,56.0,93.0,5259.0,326.0,6203.0,5281.0,6196.0,28475.0,28068.0,48.1,54.98,30023.0,08,Sunday
2017-08-14,397.0,593.0,6506.0,2599.0,338.0,1148.0,612.0,1542.0,6896.0,56.0,94.0,4966.0,325.0,7129.0,5029.0,7103.0,31010.0,31442.0,49.0,57.23,34704.0,08,Monday
2017-08-15,379.0,635.0,7002.0,2368.0,332.0,289.0,610.0,3307.0,6890.0,53.0,91.0,4663.0,320.0,4916.0,4748.0,5062.0,28816.0,29721.0,48.02,55.89,31410.0,08,Tuesday
2017-08-16,375.0,641.0,8905.0,3010.0,355.0,175.0,666.0,3026.0,6873.0,65.0,91.0,5167.0,330.0,3825.0,5215.0,3841.0,35277.0,34009.0,52.0,59.1,34343.0,08,Wednesday
2017-08-17,379.0,651.0,9104.0,3641.0,355.0,179.0,654.0,2369.0,6865.0,64.0,96.0,5030.0,338.0,3695.0,5264.0,3873.0,34713.0,34418.0,53.21,60.09,35616.0,08,Thursday
2017-08-18,346.0,654.0,8966.0,3591.0,351.0,465.0,703.0,1994.0,6867.0,65.0,94.0,5008.0,316.0,6781.0,5186.0,6815.0,35039.0,35188.0,52.41,59.26,36272.0,08,Friday
2017-08-19,353.0,95.0,5813.0,2763.0,314.0,1301.0,566.0,1649.0,6890.0,55.0,98.0,4921.0,337.0,8488.0,5057.0,8414.0,30748.0,30581.0,50.1,57.0,31880.0,08,Saturday
2017-08-20,332.0,0.0,5318.0,2561.0,267.0,2626.0,481.0,2208.0,6886.0,56.0,98.0,4993.0,341.0,8233.0,5245.0,8273.0,29756.0,29857.0,51.22,58.3,30960.0,08,Sunday
2017-08-21,344.0,876.0,9058.0,4298.0,355.0,1021.0,587.0,2474.0,6878.0,66.0,92.0,5167.0,339.0,6512.0,5253.0,6677.0,36306.0,36063.0,53.89,60.1,37707.0,08,Monday
2017-08-22,366.0,919.0,10058.0,4850.0,352.0,382.0,608.0,1864.0,6851.0,67.0,97.0,5182.0,321.0,6130.0,5064.0,6115.0,37371.0,36794.0,54.6,61.11,38806.0,08,Tuesday
2017-08-23,382.0,949.0,10596.0,4812.0,353.0,418.0,621.0,2313.0,6836.0,65.0,92.0,4998.0,322.0,5125.0,4986.0,4992.0,36616.0,36724.0,53.89,60.41,38744.0,08,Wednesday
2017-08-24,404.0,951.0,9457.0,4596.0,353.0,428.0,614.0,2877.0,6861.0,69.0,91.0,5003.0,326.0,6642.0,4920.0,6540.0,36835.0,36215.0,53.1,59.99,38592.0,08,Thursday
2017-08-25,407.0,725.0,9309.0,4839.0,359.0,325.0,638.0,2695.0,6855.0,67.0,97.0,3847.0,330.0,6382.0,4254.0,6199.0,36418.0,36008.0,53.76,60.57,37300.0,08,Friday
2017-08-26,406.0,481.0,7498.0,4361.0,317.0,675.0,533.0,2148.0,6851.0,56.0,95.0,2608.0,331.0,6462.0,3247.0,6301.0,31832.0,31441.0,53.1,60.25,31668.0,08,Saturday
2017-08-27,402.0,219.0,6697.0,3734.0,276.0,1099.0,500.0,1923.0,6860.0,56.0,94.0,1950.0,333.0,5989.0,2289.0,6154.0,30331.0,29727.0,54.77,61.33,27893.0,08,Sunday
2017-08-28,400.0,633.0,10685.0,5124.0,343.0,1023.0,614.0,2782.0,6854.0,68.0,98.0,2352.0,337.0,5515.0,2713.0,5346.0,35303.0,35825.0,54.89,61.12,34809.0,08,Monday
2017-08-29,413.0,737.0,10835.0,5154.0,355.0,353.0,619.0,2803.0,6856.0,59.0,97.0,2843.0,329.0,4128.0,3168.0,4084.0,35116.0,35112.0,54.69,61.77,34951.0,08,Tuesday
2017-08-30,418.0,589.0,9749.0,5094.0,356.0,428.0,571.0,2175.0,6861.0,54.0,103.0,3918.0,342.0,3730.0,3738.0,3720.0,34377.0,34388.0,54.19,62.42,34406.0,08,Wednesday
2017-08-31,414.0,659.0,7831.0,3982.0,358.0,260.0,643.0,2209.0,6852.0,58.0,103.0,4871.0,338.0,5351.0,4726.0,5307.0,33600.0,34195.0,52.97,60.27,34855.0,08,Thursday
2017-09-01,362.0,999.0,11335.0,5693.0,297.0,3119.0,599.0,6689.0,7108.0,58.0,97.0,3781.0,330.0,7279.0,3808.0,7249.0,38623.0,38645.0,80.37,61.31,40559.0,09,Friday
2017-09-02,366.0,654.0,7949.0,6592.0,306.0,1320.0,1515.0,6236.0,7113.0,65.0,93.0,3392.0,324.0,7888.0,3495.0,7691.0,36675.0,36732.0,75.01,60.78,38876.0,09,Saturday
2017-09-03,361.0,334.0,7059.0,3376.0,351.0,508.0,1380.0,6184.0,7102.0,69.0,104.0,5146.0,301.0,3697.0,5399.0,3660.0,33385.0,33320.0,53.49,61.34,35136.0,09,Sunday
