,,temp_daily_max,pressure_daily_max,humidity_daily_max,wind_speed_daily_max,rain_1h_daily_max,rain_3h_daily_max,snow_3h_daily_max,clouds_all_daily_max
date,city_name,,,,,,,,
2016-02-02,Bilbao,11.900000000000034,1032,93,3,0.0,0.0,0.0,90
2016-02-02,Madrid,13.910000000000025,1030,100,2,0.3,0.0,0.0,88
2016-02-02,Seville,19.99000000000001,1029,100,3,0.0,0.0,0.0,44
2016-02-02,Valencia,18.32000000000005,1030,93,4,0.0,0.0,0.0,0
2016-02-03,Barcelona,17.0,1032,87,6,0.0,0.1,0.0,40
2016-02-03,Bilbao,10.25,1039,100,7,0.9,0.0,0.0,83
2016-02-03,Madrid,13.950000000000045,1034,100,8,0.0,0.0,0.0,57
2016-02-03,Seville,18.370000000000005,1029,100,5,0.0,0.0,0.0,64
2016-02-03,Valencia,19.410000000000025,1032,93,8,0.0,0.0,0.0,24
2016-02-04,Barcelona,13.0,1036,100,5,0.0,0.037,0.0,40
2016-02-04,Bilbao,10.890000000000043,1040,100,2,0.3,0.0,0.0,90
2016-02-04,Madrid,11.75,1037,81,4,0.0,0.0,0.0,0
2016-02-04,Seville,20.04000000000002,1032,76,8,0.0,0.0,0.0,20
2016-02-04,Valencia,14.680000000000007,1037,88,5,0.0,0.0,0.0,20
2016-02-05,Barcelona,15.0,1033,100,10,0.0,0.0,0.0,0
2016-02-05,Bilbao,13.110000000000014,1033,93,5,0.0,0.0,0.0,90
2016-02-05,Madrid,11.100000000000023,1032,92,2,0.0,0.0,0.0,20
2016-02-05,Seville,21.02000000000004,1027,81,6,0.0,0.0,0.0,0
2016-02-05,Valencia,15.480000000000018,1034,93,5,0.0,0.0,0.0,0
2016-02-06,Barcelona,15.0,1025,87,3,0.0,0.0,0.0,75
2016-02-06,Bilbao,15.260000000000048,1023,93,11,0.9,0.0,0.0,75
2016-02-06,Madrid,12.03000000000003,1025,100,7,0.0,0.0,0.0,75
2016-02-06,Seville,20.27000000000004,1024,93,9,0.3,0.0,0.0,92
2016-02-06,Valencia,17.640000000000043,1025,93,4,0.0,0.0,0.0,40
2016-02-07,Barcelona,13.0,1020,100,11,0.9,0.0,0.0,75
2016-02-07,Bilbao,11.810000000000002,1019,100,7,0.9,0.0,0.0,75
2016-02-07,Madrid,10.260000000000048,1025,93,10,3.0,0.0,0.0,90
2016-02-07,Seville,20.170000000000016,1029,100,8,0.3,0.0,0.0,75
2016-02-07,Valencia,16.590000000000032,1024,76,12,0.0,0.0,0.0,75
2016-02-08,Barcelona,17.0,1023,100,9,0.0,0.0,0.0,20
2016-02-08,Bilbao,16.24000000000001,1020,76,9,0.0,0.0,0.0,40
2016-02-08,Madrid,13.180000000000007,1028,87,8,0.0,0.0,0.0,75
2016-02-08,Seville,19.430000000000007,1032,100,4,0.0,0.0,0.0,75
2016-02-08,Valencia,18.850000000000023,1025,58,13,0.0,0.0,0.0,20
2016-02-09,Barcelona,19.0,1020,82,10,0.0,0.0,0.0,20
2016-02-09,Bilbao,14.720000000000027,1019,100,11,0.9,0.0,0.0,75
2016-02-09,Madrid,9.810000000000002,1025,87,12,0.0,0.0,0.0,90
2016-02-09,Seville,19.379999999999995,1029,93,8,0.0,0.0,0.0,90
2016-02-09,Valencia,19.05000000000001,1024,62,13,0.0,0.0,0.0,40
2016-02-10,Barcelona,17.0,1012,81,11,0.0,0.0,0.0,75
2016-02-10,Bilbao,7.910000000000025,1014,100,4,0.9,0.0,0.0,91
2016-02-10,Madrid,14.520000000000039,1018,87,10,0.0,0.0,0.0,90
2016-02-10,Seville,19.350000000000023,1027,95,6,0.3,0.043,0.0,90
2016-02-10,Valencia,19.710000000000036,1015,59,12,0.0,0.025,0.0,75
2016-02-11,Barcelona,13.51900000000012,1011,93,5,0.3,0.0,0.0,87
2016-02-11,Bilbao,9.360000000000014,1013,100,5,0.9,0.0,0.0,90
2016-02-11,Madrid,15.160000000000025,1014,93,9,0.9,0.0,0.0,75
2016-02-11,Seville,19.02000000000004,1021,100,7,0.9,0.0,0.0,90
2016-02-11,Valencia,19.57000000000005,1013,87,10,0.0,0.01,0.0,40
2016-02-12,Barcelona,17.0,1011,93,10,0.0,0.0,0.0,75
2016-02-12,Bilbao,13.560000000000002,1009,100,9,3.0,0.0,0.0,90
2016-02-12,Madrid,13.760000000000048,1015,94,10,0.9,0.0,0.0,90
2016-02-12,Seville,17.850000000000023,1022,100,7,0.9,0.0,0.0,90
2016-02-12,Valencia,20.140000000000043,1012,67,12,0.0,0.0,0.0,42
2016-02-13,Barcelona,22.0,1003,87,10,0.9,0.0,0.0,75
2016-02-13,Bilbao,16.439999999999998,1003,100,6,3.0,0.0,0.0,75
2016-02-13,Madrid,14.28000000000003,1011,93,11,0.9,0.0,0.0,90
2016-02-13,Seville,18.379999999999995,1019,93,7,0.0,0.0,0.0,90
2016-02-13,Valencia,22.379999999999995,1007,63,12,0.0,0.0,0.0,75
2016-02-14,Barcelona,18.0,997,87,9,0.3,0.0,0.0,75
2016-02-14,Bilbao,9.330000000000041,1005,100,8,3.0,0.0,0.0,83
2016-02-14,Madrid,12.680000000000007,1007,100,11,0.9,0.0,0.0,75
2016-02-14,Seville,17.760000000000048,1016,100,15,0.9,0.0,0.0,90
2016-02-14,Valencia,19.220000000000027,1002,66,16,0.3,0.0,0.0,75
2016-02-15,Barcelona,13.0,1016,87,7,0.9,0.0,0.0,40
2016-02-15,Bilbao,6.220000000000027,1030,100,7,3.0,0.0,1.187,90
2016-02-15,Madrid,9.080000000000041,1024,77,12,0.3,0.0,0.0,75
2016-02-15,Seville,17.439999999999998,1022,86,10,0.3,0.0,0.0,20
2016-02-15,Valencia,15.460000000000036,1017,52,9,0.3,0.0,0.0,40
2016-02-16,Barcelona,13.0,1023,100,5,0.0,0.0,0.0,20
2016-02-16,Bilbao,6.810000000000002,1034,99,5,0.3,0.0,0.335,83
2016-02-16,Madrid,8.080000000000041,1026,75,9,0.0,0.0,0.0,40
2016-02-16,Seville,15.980000000000018,1028,64,7,0.0,0.0,0.0,0
2016-02-16,Valencia,12.950000000000045,1025,61,7,0.0,0.0,0.0,28
2016-02-17,Barcelona,12.0,1023,60,8,0.0,0.0,0.0,0
2016-02-17,Bilbao,7.220000000000027,1030,100,4,0.3,0.0,0.334,75
2016-02-17,Madrid,8.460000000000036,1027,92,7,0.0,0.0,0.0,75
2016-02-17,Seville,17.970000000000027,1028,93,5,0.0,0.0,0.0,40
2016-02-17,Valencia,12.560000000000002,1025,77,9,0.0,0.0,0.0,4
2016-02-18,Barcelona,12.0,1021,100,6,0.0,0.0,0.0,44
2016-02-18,Bilbao,8.330000000000041,1025,93,8,0.9,0.0,0.0,90
2016-02-18,Madrid,8.410000000000025,1022,97,6,0.9,0.0,0.0,90
2016-02-18,Seville,15.79000000000002,1021,100,5,0.9,0.07,0.0,90
2016-02-18,Valencia,13.470000000000027,1021,70,7,0.3,0.012,0.0,75
2016-02-19,Barcelona,13.0,1029,100,6,0.0,0.025,0.0,40
2016-02-19,Bilbao,11.350000000000023,1029,100,3,0.9,0.0,0.0,89
2016-02-19,Madrid,11.439999999999998,1029,91,4,0.0,0.0,0.0,20
2016-02-19,Seville,17.74000000000001,1022,93,6,0.0,0.012,0.0,75
2016-02-19,Valencia,12.870000000000005,1029,92,4,0.3,0.0,0.0,75
2016-02-20,Barcelona,14.0,1033,100,8,0.0,0.025,0.0,0
2016-02-20,Bilbao,15.0,1032,100,3,0.0,0.0,0.0,22
2016-02-20,Madrid,14.160000000000025,1032,92,2,0.0,0.0,0.0,0
2016-02-20,Seville,21.460000000000036,1026,93,7,0.0,0.01,0.0,42
2016-02-20,Valencia,14.800000000000011,1033,94,4,0.0,0.0,0.0,40
2016-02-21,Barcelona,15.0,1032,100,8,0.0,0.0,0.0,0
2016-02-21,Bilbao,17.720000000000027,1031,100,4,0.0,0.0,0.0,40
2016-02-21,Madrid,14.600000000000023,1030,86,2,0.0,0.0,0.0,10
2016-02-21,Seville,22.75,1024,81,5,0.3,0.0,0.0,88
2016-02-21,Valencia,16.83000000000004,1032,93,3,0.0,0.0,0.0,47
2016-02-22,Barcelona,18.0,1023,93,6,0.3,0.0,0.0,50
2016-02-22,Bilbao,14.890000000000043,1024,100,6,0.3,0.0,0.0,75
2016-02-22,Madrid,15.210000000000036,1024,92,4,0.0,0.0,0.0,92
2016-02-22,Seville,23.53000000000003,1026,93,6,0.0,0.0,0.0,92
2016-02-22,Valencia,21.460000000000036,1024,81,5,0.3,0.0,0.0,75
2016-02-23,Barcelona,17.0,1022,93,6,0.3,0.0,0.0,75
2016-02-23,Bilbao,13.340000000000032,1026,100,5,0.3,0.0,0.0,75
2016-02-23,Madrid,15.510000000000048,1026,83,3,0.0,0.0,0.0,4
2016-02-23,Seville,23.160000000000025,1029,100,4,0.0,0.0,0.0,90
2016-02-23,Valencia,20.77000000000004,1024,81,4,0.0,0.0,0.0,0
2016-02-24,Barcelona,16.0,1021,89,7,0.0,0.0,0.0,22
2016-02-24,Bilbao,13.220000000000027,1023,100,7,0.3,0.0,0.0,75
2016-02-24,Madrid,11.634000000000015,1024,93,8,0.3,0.0,0.0,90
2016-02-24,Seville,20.610000000000014,1025,100,7,0.3,0.0,0.0,75
2016-02-24,Valencia,19.620000000000005,1022,81,10,0.0,0.0,0.0,20
2016-02-25,Barcelona,16.0,1013,87,8,0.0,0.0,0.0,68
2016-02-25,Bilbao,11.410000000000025,1020,100,7,0.3,0.0,0.0,75
2016-02-25,Madrid,12.610000000000014,1019,100,6,0.3,0.0,0.0,90
2016-02-25,Seville,19.32000000000005,1023,100,5,0.0,0.0,0.0,75
2016-02-25,Valencia,19.27000000000004,1017,62,10,0.0,0.0,0.0,40
2016-02-26,Barcelona,14.0,1013,76,6,0.3,0.069,0.0,42
2016-02-26,Bilbao,12.770000000000039,1017,100,7,0.9,0.0,0.0,75
2016-02-26,Madrid,8.200000000000045,1018,100,9,0.9,0.067,0.0,83
2016-02-26,Seville,18.120000000000005,1022,100,8,0.9,0.065,0.0,77
2016-02-26,Valencia,16.25,1017,79,8,0.9,0.0,0.0,91
2016-02-27,Barcelona,13.0,999,93,7,3.0,0.0,0.0,81
2016-02-27,Bilbao,7.205000000000041,998,100,13,3.0,0.0,0.093,91
2016-02-27,Madrid,8.090000000000032,998,92,9,0.9,0.0,0.0,83
2016-02-27,Seville,16.590000000000032,1007,87,9,0.9,0.0,0.0,40
2016-02-27,Valencia,10.760000000000048,998,81,11,0.9,0.0,0.0,90
2016-02-28,Barcelona,15.0,1003,87,9,0.3,0.0,0.0,77
2016-02-28,Bilbao,8.770000000000039,1015,100,6,3.0,0.0,0.0,91
2016-02-28,Madrid,9.730000000000018,1012,84,10,0.3,0.0,0.0,75
2016-02-28,Seville,20.140000000000043,1013,86,5,0.0,0.0,0.0,20
2016-02-28,Valencia,14.54000000000002,1007,61,9,0.3,0.0,0.0,40
2016-02-29,Barcelona,17.0,1016,87,10,0.0,0.0,0.0,6
2016-02-29,Bilbao,8.770000000000039,1030,87,8,3.0,0.0,0.0,83
2016-02-29,Madrid,11.560000000000002,1026,81,12,0.0,0.0,0.0,20
2016-02-29,Seville,20.060000000000002,1024,87,3,0.0,0.0,0.0,34
2016-02-29,Valencia,16.590000000000032,1019,51,9,0.0,0.0,0.0,20
2016-03-01,Barcelona,19.0,1022,100,5,0.0,0.0,0.0,0
2016-03-01,Bilbao,13.550000000000011,1031,87,3,0.0,0.0,0.0,75
2016-03-01,Madrid,16.360000000000014,1028,81,5,0.0,0.0,0.0,0
2016-03-01,Seville,20.379999999999995,1030,87,3,0.0,0.0,0.0,0
2016-03-01,Valencia,19.99000000000001,1025,66,4,0.0,0.0,0.0,0
2016-03-02,Barcelona,19.0,1020,75,13,0.0,0.0,0.0,32
2016-03-02,Bilbao,11.0,1026,93,9,0.9,0.0,0.0,86
2016-03-02,Madrid,17.720000000000027,1026,87,7,0.0,0.0,0.0,22
2016-03-02,Seville,21.340000000000032,1028,93,4,0.0,0.0,0.0,0
2016-03-02,Valencia,24.310000000000002,1023,65,6,0.0,0.0,0.0,0
2016-03-03,Barcelona,18.0,1014,100,8,0.0,0.0,0.0,20
2016-03-03,Bilbao,8.78000000000003,1023,93,8,0.9,0.0,0.0,86
2016-03-03,Madrid,14.54000000000002,1021,87,4,0.0,0.0,0.0,0
2016-03-03,Seville,21.360000000000014,1023,100,4,0.0,0.0,0.0,20
2016-03-03,Valencia,20.170000000000016,1018,66,6,0.0,0.0,0.0,0
2016-03-04,Barcelona,15.0,1013,87,9,0.0,0.0,0.0,28
2016-03-04,Bilbao,12.230000000000018,1016,100,8,3.0,0.0,0.0,90
2016-03-04,Madrid,15.430000000000007,1017,86,13,0.3,0.0,0.0,48
2016-03-04,Seville,21.170000000000016,1017,100,7,0.0,0.0,0.0,90
2016-03-04,Valencia,22.05000000000001,1016,75,9,0.0,0.0,0.0,20
2016-03-05,Barcelona,16.0,1005,100,9,0.3,0.0,0.0,40
2016-03-05,Bilbao,7.340000000000032,1012,93,5,3.0,0.0,0.0,83
2016-03-05,Madrid,10.100000000000023,1011,75,9,0.0,0.0,0.0,75
2016-03-05,Seville,21.200000000000045,1017,93,8,0.0,0.0,0.0,20
2016-03-05,Valencia,16.640000000000043,1009,54,9,0.0,0.0,0.0,40
2016-03-06,Barcelona,14.0,1009,100,6,0.9,0.0,0.0,42
2016-03-06,Bilbao,6.4424999999999955,1016,100,4,3.0,0.0,0.01,83
2016-03-06,Madrid,10.200000000000045,1015,86,5,0.3,0.0,0.0,75
2016-03-06,Seville,21.879999999999995,1019,93,5,0.0,0.0,0.0,20
2016-03-06,Valencia,14.700000000000045,1012,48,8,0.0,0.0,0.0,32
2016-03-07,Barcelona,13.0,1009,100,5,0.0,0.012,0.0,40
2016-03-07,Bilbao,7.810000000000002,1016,93,5,0.9,0.0,0.0,91
2016-03-07,Madrid,10.189999999999998,1013,93,8,0.9,0.0,1.0490000000000002,75
2016-03-07,Seville,18.439999999999998,1017,89,9,0.9,0.0,0.0,75
2016-03-07,Valencia,10.270000000000039,1012,93,6,0.9,0.0,0.0,75
2016-03-08,Barcelona,13.0,1016,79,6,0.9,0.0,0.0,66
2016-03-08,Bilbao,9.360000000000014,1023,93,4,0.9,0.0,0.129,83
2016-03-08,Madrid,10.5,1021,77,9,0.0,0.0,0.0,42
2016-03-08,Seville,19.410000000000025,1022,93,4,0.0,0.0,0.0,20
2016-03-08,Valencia,14.700000000000045,1019,80,5,0.3,0.0,0.0,20
2016-03-09,Barcelona,11.0,1016,100,6,0.3,0.0,0.0,75
2016-03-09,Bilbao,8.810000000000002,1020,94,12,0.9,0.002,0.129,83
2016-03-09,Madrid,14.54000000000002,1021,92,8,0.0,0.095,0.0,66
2016-03-09,Seville,19.05000000000001,1023,86,7,0.3,0.0,0.0,77
2016-03-09,Valencia,16.33000000000004,1020,81,9,0.0,0.0,0.0,40
2016-03-10,Barcelona,14.0,1014,100,6,0.0,0.0,0.0,26
2016-03-10,Bilbao,7.7900000000000205,1023,94,12,3.0,0.0,0.0,91
2016-03-10,Madrid,10.110000000000014,1019,74,11,0.0,0.012,0.0,75
2016-03-10,Seville,19.850000000000023,1020,93,6,0.0,0.0,0.0,40
2016-03-10,Valencia,14.660000000000025,1016,87,10,0.0,0.0,0.0,61
2016-03-11,Barcelona,14.0,1020,100,5,0.0,0.0,0.0,20
2016-03-11,Bilbao,8.78000000000003,1027,100,4,0.9,0.0,0.0,90
2016-03-11,Madrid,13.129999999999995,1022,74,7,0.0,0.0,0.0,40
2016-03-11,Seville,19.970000000000027,1021,80,3,0.0,0.0,0.0,0
2016-03-11,Valencia,16.78000000000003,1020,78,5,0.0,0.0,0.0,20
2016-03-12,Barcelona,13.0,1021,76,8,0.0,0.0,0.0,24
2016-03-12,Bilbao,8.78000000000003,1028,93,3,0.3,0.0,0.0,90
2016-03-12,Madrid,13.590000000000032,1023,86,3,0.0,0.0,0.0,24
2016-03-12,Seville,22.450000000000045,1022,75,3,0.0,0.0,0.0,0
2016-03-12,Valencia,15.600000000000023,1022,90,6,0.0,0.0,0.0,40
2016-03-13,Barcelona,14.0,1021,100,8,0.0,0.032,0.0,48
2016-03-13,Bilbao,12.0,1026,93,5,0.0,0.097,0.0,90
2016-03-13,Madrid,15.330000000000041,1021,77,3,0.0,0.0,0.0,0
2016-03-13,Seville,22.470000000000027,1020,86,5,0.0,0.0,0.0,20
2016-03-13,Valencia,14.400000000000034,1022,93,6,0.0,0.0,0.0,90
2016-03-14,Barcelona,14.0,1020,87,6,0.9,0.0069999999999999,0.0,80
2016-03-14,Bilbao,8.78000000000003,1021,94,3,0.3,0.0,0.0,75
2016-03-14,Madrid,12.490000000000009,1016,64,4,0.0,0.0,0.0,0
2016-03-14,Seville,22.210000000000036,1017,93,6,0.0,0.0,0.0,75
2016-03-14,Valencia,13.050000000000011,1019,90,5,0.9,0.0,0.0,91
2016-03-15,Barcelona,14.0,1021,87,4,0.9,0.071,0.0,75
2016-03-15,Bilbao,15.220000000000027,1021,100,4,0.0,0.0,0.0,20
2016-03-15,Madrid,14.670000000000016,1019,80,4,0.0,0.0,0.0,18
2016-03-15,Seville,22.210000000000036,1021,96,5,0.3,0.0,0.0,75
2016-03-15,Valencia,13.210000000000036,1020,93,6,0.9,0.0,0.0,83
2016-03-16,Barcelona,13.0,1018,87,8,0.9,0.0,0.0,75
2016-03-16,Bilbao,12.0,1021,100,6,0.9,0.0,0.0,83
2016-03-16,Madrid,15.420000000000016,1018,80,6,0.0,0.0,0.0,20
2016-03-16,Seville,22.52000000000004,1020,100,5,0.3,0.0,0.0,90
2016-03-16,Valencia,17.610000000000014,1018,100,6,0.0,0.0,0.0,57
2016-03-17,Barcelona,12.0,1021,87,6,0.9,0.0,0.0,75
2016-03-17,Bilbao,10.439999999999998,1022,100,3,0.9,0.0,0.0,75
2016-03-17,Madrid,15.450000000000045,1018,86,5,0.0,0.005,0.0,42
2016-03-17,Seville,21.200000000000045,1021,100,5,0.0,0.0,0.0,75
2016-03-17,Valencia,13.28000000000003,1020,87,5,0.0,0.01,0.0,90
2016-03-18,Barcelona,14.0,1020,93,5,0.0,0.0,0.0,80
2016-03-18,Bilbao,12.78000000000003,1021,100,5,0.3,0.0,0.0,91
2016-03-18,Madrid,14.620000000000005,1017,86,5,0.3,0.0,0.0,90
2016-03-18,Seville,21.260000000000048,1018,100,5,0.0,0.0,0.0,90
2016-03-18,Valencia,15.050000000000011,1020,93,4,0.3,0.0,0.0,90
2016-03-19,Barcelona,15.0,1018,93,5,0.3,0.0,0.0,75
2016-03-19,Bilbao,10.680000000000007,1015,93,3,0.3,0.005,0.0,90
2016-03-19,Madrid,12.970000000000027,1014,100,8,3.0,0.0,0.0,91
2016-03-19,Seville,20.430000000000007,1015,100,7,0.3,0.0,0.0,75
2016-03-19,Valencia,13.620000000000005,1017,100,4,0.9,0.0,0.0,90
2016-03-20,Barcelona,16.0,1015,93,4,0.9,0.0,0.0,93
2016-03-20,Bilbao,14.230000000000018,1016,100,4,0.9,0.051,0.0,75
2016-03-20,Madrid,13.03000000000003,1014,93,3,3.0,0.0,0.0,90
2016-03-20,Seville,19.650000000000034,1015,100,6,3.0,0.012,0.0,83
2016-03-20,Valencia,16.810000000000002,1014,100,6,0.3,0.0,0.0,64
2016-03-21,Barcelona,15.0,1015,93,3,0.3,0.0,0.0,75
2016-03-21,Bilbao,13.450000000000045,1017,100,5,0.0,0.015,0.0,75
2016-03-21,Madrid,14.100000000000023,1013,100,5,3.0,0.03,0.0,75
2016-03-21,Seville,21.260000000000048,1017,99,5,0.9,0.0,0.0,75
2016-03-21,Valencia,15.310000000000002,1014,100,6,0.3,0.012,0.0,83
2016-03-22,Barcelona,15.0,1010,87,5,0.0,0.0,0.0,20
2016-03-22,Bilbao,10.370000000000005,1015,93,5,0.3,0.0,0.0,83
2016-03-22,Madrid,14.379999999999995,1011,100,4,0.9,0.0,0.0,83
2016-03-22,Seville,20.450000000000045,1017,100,11,0.9,0.0,0.0,90
2016-03-22,Valencia,16.590000000000032,1010,93,6,0.3,0.0,0.0,75
2016-03-23,Barcelona,16.0,1006,76,10,0.0,0.0,0.0,32
2016-03-23,Bilbao,11.230000000000018,1019,87,5,0.3,0.068,0.0,83
2016-03-23,Madrid,13.810000000000002,1012,93,7,0.0,0.0,0.0,40
2016-03-23,Seville,19.30000000000001,1016,90,6,0.3,0.0,0.0,64
2016-03-23,Valencia,18.640000000000043,1008,76,4,0.0,0.0,0.0,20
2016-03-24,Barcelona,15.0,1018,100,8,0.0,0.0,0.0,20
2016-03-24,Bilbao,14.450000000000045,1022,100,2,0.0,0.06,0.0,75
2016-03-24,Madrid,18.29000000000002,1019,80,3,0.0,0.0,0.0,0
2016-03-24,Seville,21.660000000000025,1021,100,6,0.3,0.0,0.0,4
2016-03-24,Valencia,19.809000000000026,1018,76,6,0.0,0.0,0.0,0
2016-03-25,Barcelona,16.0,1022,87,6,0.3,0.0,0.0,47
2016-03-25,Bilbao,13.330000000000041,1024,96,1,0.3,0.0,0.0,88
2016-03-25,Madrid,16.870000000000005,1024,86,2,0.0,0.0,0.0,90
2016-03-25,Seville,22.470000000000027,1027,100,6,0.0,0.0,0.0,90
2016-03-25,Valencia,23.83000000000004,1022,87,8,0.0,0.0,0.0,34
2016-03-26,Barcelona,16.0,1022,93,8,0.0,0.036,0.0,75
2016-03-26,Bilbao,21.220000000000027,1021,100,12,0.9,0.027,0.0,83
2016-03-26,Madrid,15.689999999999998,1024,93,9,0.0,0.005,0.0,40
2016-03-26,Seville,21.510000000000048,1026,100,5,0.0,0.0,0.0,90
2016-03-26,Valencia,23.80000000000001,1022,70,8,0.0,0.0,0.0,20
2016-03-27,Barcelona,16.0,1019,100,7,0.0,0.0,0.0,75
2016-03-27,Bilbao,15.78000000000003,1019,100,8,0.3,0.0,0.0,75
2016-03-27,Madrid,15.200000000000045,1021,91,6,0.3,0.0,0.0,64
2016-03-27,Seville,24.80000000000001,1024,100,5,0.3,0.0,0.0,90
2016-03-27,Valencia,22.0,1018,63,10,0.0,0.0,0.0,75
2016-03-28,Barcelona,18.0,1017,87,10,0.0,0.0,0.0,75
2016-03-28,Bilbao,15.982500000000016,1016,93,12,0.9,0.06,0.0,77
2016-03-28,Madrid,13.550000000000011,1020,92,6,0.3,0.0,0.0,75
2016-03-28,Seville,25.180000000000007,1023,100,4,0.3,0.0,0.0,38
2016-03-28,Valencia,22.08000000000004,1018,53,8,0.0,0.0,0.0,20
2016-03-29,Barcelona,19.0,1016,76,9,0.0,0.0,0.0,40
2016-03-29,Bilbao,18.25,1016,93,7,0.3,0.06,0.0,75
2016-03-29,Madrid,18.460000000000036,1019,87,5,0.0,0.05,0.0,75
2016-03-29,Seville,28.510000000000048,1021,100,6,0.0,0.0,0.0,0
2016-03-29,Valencia,25.090000000000032,1018,65,7,0.0,0.0,0.0,22
2016-03-30,Barcelona,16.0,1016,93,4,0.0,0.0,0.0,90
2016-03-30,Bilbao,22.340000000000032,1014,100,7,0.3,0.0,0.0,75
2016-03-30,Madrid,22.220000000000027,1016,87,7,0.0,0.05,0.0,40
2016-03-30,Seville,24.07000000000005,1015,100,6,0.0,0.0,0.0,20
2016-03-30,Valencia,21.033500000000004,1015,87,5,0.0,0.0,0.0,4
2016-03-31,Barcelona,20.0,1011,100,10,0.0,0.005,0.0,90
2016-03-31,Bilbao,11.23350000000005,1021,100,9,3.0,0.0,0.0,87
2016-03-31,Madrid,13.310000000000002,1018,80,11,0.0,0.025,0.0,75
2016-03-31,Seville,20.810000000000002,1018,82,10,0.0,0.0,0.0,75
2016-03-31,Valencia,19.200000000000045,1013,93,12,0.0,0.0,0.0,75
2016-04-01,Barcelona,14.0,1014,93,6,0.9,0.005,0.0,87
2016-04-01,Bilbao,11.890000000000043,1022,93,4,0.3,0.0,0.0,75
2016-04-01,Madrid,13.420000000000016,1019,64,7,0.0,0.0,0.0,40
2016-04-01,Seville,20.689999999999998,1019,75,4,0.3,0.0,0.0,0
2016-04-01,Valencia,16.28000000000003,1015,62,5,0.0,0.0,0.0,56
2016-04-02,Barcelona,16.0,1014,87,5,0.3,0.0,0.0,75
2016-04-02,Bilbao,16.670000000000016,1016,100,4,0.0,0.0,0.0,20
2016-04-02,Madrid,16.33000000000004,1014,86,4,0.0,0.0,0.0,0
2016-04-02,Seville,21.420000000000016,1014,93,5,0.0,0.0,0.0,20
2016-04-02,Valencia,19.410000000000025,1014,85,7,0.0,0.0,0.0,44
2016-04-03,Barcelona,16.0,1014,87,5,0.0,0.0,0.0,75
2016-04-03,Bilbao,14.220000000000027,1009,86,6,0.3,0.07,0.0,75
2016-04-03,Madrid,13.680000000000007,1013,80,7,0.3,0.0,0.0,75
2016-04-03,Seville,19.390000000000043,1015,95,6,0.3,0.0,0.0,90
2016-04-03,Valencia,19.511500000000012,1013,81,6,0.0,0.0,0.0,44
2016-04-04,Barcelona,16.0,1013,96,3,0.3,0.053,0.0,75
2016-04-04,Bilbao,13.689999999999998,1010,93,7,0.9,0.07,0.0,90
2016-04-04,Madrid,10.670000000000016,1013,100,4,3.0,0.0,0.0,91
2016-04-04,Seville,18.450000000000045,1015,100,8,3.0,0.084,0.0,90
2016-04-04,Valencia,17.129999999999995,1012,100,6,0.9,0.0,0.0,75
2016-04-05,Barcelona,15.0,1011,100,10,0.9,0.0,0.0,83
2016-04-05,Bilbao,12.330000000000041,1020,95,6,3.0,0.0,0.0,83
2016-04-05,Madrid,14.720000000000027,1014,100,9,0.9,0.0,0.0,75
2016-04-05,Seville,21.860000000000014,1013,93,5,0.0,0.0,0.0,40
2016-04-05,Valencia,14.629999999999995,1011,93,4,0.9,0.0,0.0,90
2016-04-06,Barcelona,18.0,1013,93,6,0.0,0.0,0.0,40
2016-04-06,Bilbao,14.340000000000032,1022,100,4,0.0,0.0,0.0,75
2016-04-06,Madrid,19.220000000000027,1018,86,5,0.0,0.0,0.0,40
2016-04-06,Seville,24.220000000000027,1016,93,6,0.0,0.0,0.0,0
2016-04-06,Valencia,20.02000000000004,1014,100,5,3.0,0.0,0.0,90
2016-04-07,Barcelona,16.0,1014,82,7,0.0,0.0,0.0,20
2016-04-07,Bilbao,10.340000000000032,1022,100,7,0.9,0.0,0.0,90
2016-04-07,Madrid,20.220000000000027,1018,80,5,0.0,0.0,0.0,0
2016-04-07,Seville,27.189999999999998,1016,100,3,0.3,0.0,0.0,0
2016-04-07,Valencia,19.810000000000002,1015,87,6,0.0,0.0,0.0,40
2016-04-08,Barcelona,13.5,1012,87,7,0.9,0.0,0.0,75
2016-04-08,Bilbao,9.78000000000003,1021,93,8,0.9,0.0,0.0,75
2016-04-08,Madrid,12.830000000000041,1017,65,8,0.0,0.003,0.0,20
2016-04-08,Seville,24.010000000000048,1018,93,7,0.3,0.0,0.0,20
2016-04-08,Valencia,17.58000000000004,1014,76,9,0.9,0.0,0.0,90
2016-04-09,Barcelona,17.0,1011,81,11,0.0,0.0,0.0,20
2016-04-09,Bilbao,11.560000000000002,1018,93,6,0.9,0.0,0.0,90
2016-04-09,Madrid,17.629999999999995,1016,80,6,0.0,0.0,0.0,40
2016-04-09,Seville,24.77000000000004,1018,87,5,0.0,0.0,0.0,0
2016-04-09,Valencia,21.03000000000003,1015,75,6,0.0,0.0,0.0,40
2016-04-10,Barcelona,17.0,1011,85,8,0.0,0.0,0.0,75
2016-04-10,Bilbao,18.77000000000004,1008,100,8,0.3,0.002,0.0,83
2016-04-10,Madrid,13.560000000000002,1009,87,9,0.9,0.043,0.0,90
2016-04-10,Seville,22.189999999999998,1012,93,9,0.9,0.0,0.0,75
2016-04-10,Valencia,20.39100000000002,1010,82,5,0.0,0.0,0.0,20
